,ts_code,name,enname,list_status,list_date,delist_date
2417,600213.SH,亚星客车,"Yangzhou Yaxing Motor Coach Co., Ltd.",L,19990831,
2418,600215.SH,*ST经开,"Changchun Jingkai(Group)Co.,Ltd",L,19990909,
2419,600216.SH,浙江医药,"Zhejiang Medicine Co.,Ltd.",L,19991021,
2420,600217.SH,中再资环,"China Resources and Environment Co.,ltd.",L,19991216,
2421,600218.SH,全柴动力,"Anhui Quanchai Engine Co.,Ltd",L,19981203,
2422,600219.SH,南山铝业,"Shandong Nanshan Aluminium Co., Ltd.",L,19991223,
2423,600220.SH,江苏阳光,"Jiangsu Sunshine Co.,Ltd.",L,19990927,
2424,600221.SH,海航控股,"Hainan Airlines Holding Co., Ltd.",L,19991125,
2425,600222.SH,太龙药业,"Henan Taloph Pharmaceutical Stock Co.,Ltd",L,19991105,
2426,600223.SH,鲁商发展,"Lushang Health Industry Development Co.,Ltd.",L,20000113,
2427,600225.SH,*ST松江,"Tianjin Songjiang Co.,Ltd.",L,20000127,
2428,600226.SH,*ST瀚叶,"Zhejiang Hugeleaf Co.,Ltd.",L,19991116,
2429,600227.SH,圣济堂,"GUIZHOU SALVAGE PHARMACEUTICAL CO.,LTD.",L,20000221,
2430,600228.SH,ST昌九,"Jiangxi Changjiu Biochemical Industry Co.,Ltd",L,19990119,
2431,600229.SH,城市传媒,"Qingdao Citymedia Co,. Ltd.",L,20000309,
2432,600230.SH,沧州大化,"Cangzhou Dahua Co.,Ltd",L,20000406,
2433,600231.SH,凌钢股份,"Lingyuan Iron & Steel Co.,Ltd.",L,20000511,
2434,600232.SH,金鹰股份,"Zhejiang Golden Eagle Co.,Ltd.",L,20000602,
2435,600233.SH,圆通速递,"YTO Express Group Co.,Ltd.",L,20000608,
2436,600234.SH,ST山水,"Guanghe Landscape Culture Communication Co.,Ltd, Shanxi",L,20000615,
2437,600235.SH,民丰特纸,"Minfeng Special Paper Co.,Ltd.",L,20000615,
2438,600236.SH,桂冠电力,"Guangxi Guiguan Electric Power Co.,Ltd.",L,20000323,
2439,600237.SH,铜峰电子,Anhui Tongfeng Electronics Company Limited,L,20000609,
2440,600238.SH,ST椰岛,"Hainan Yedao (Group)Co.,Ltd",L,20000120,
2441,600239.SH,云南城投,"Yunnan Metropolitan RealEstate Development Co.,Ltd",L,19991202,
2442,600241.SH,*ST时万,"Liaoning Shidai Wanheng Co.,Ltd.",L,20001128,
2443,600242.SH,*ST中昌,Zhongchang Big Data Corporation Limited,L,20001207,
2444,600243.SH,*ST海华,"Qinghaihuading Industrial Co.,Ltd.",L,20001120,
2445,600246.SH,万通地产,"Beijing Vantone Real Estate Co.,Ltd",L,20000922,
2446,600247.SH,*ST成城,"Jilin Chengcheng Group Co.,Ltd",L,20001123,
2447,600248.SH,延长化建,"Shaanxi Yanchang Petroleum Chemical Engineering Co.,Ltd.",L,20000622,
2448,600249.SH,两面针,"Liuzhou Liangmianzhen Co.,Ltd.",L,20040130,
2449,600250.SH,南纺股份,"Nanjing Textiles Import & Export Corp.,Ltd.",L,20010306,
2450,600251.SH,冠农股份,"Xinjiang Guannong Fruit & Antler Co.,Ltd.",L,20030609,
2451,600252.SH,中恒集团,"Guangxi Wuzhou Zhongheng Group Co.,Ltd",L,20001130,
2452,600255.SH,*ST梦舟,"Kingswood Enterprise Co.,Ltd",L,20001122,
2453,600256.SH,广汇能源,"Guanghui Energy Co.,Ltd.",L,20000526,
2454,600257.SH,大湖股份,"Dahu Aquaculture Co.,Ltd.",L,20000612,
2455,600258.SH,首旅酒店,"BTG Hotels (Group) Co., Ltd.",L,20000601,
2456,600259.SH,广晟有色,"Rising Nonferrous Metals Share Co.,Ltd.",L,20000525,
2457,600260.SH,凯乐科技,"Kaile Science and Technology Co.,Ltd.Hubei",L,20000706,
2458,600261.SH,阳光照明,"Zhejiang Yankon Group Co.,Ltd",L,20000720,
2459,600262.SH,北方股份,"Inner Mongolia North Hauler Joint Stock Co., Ltd",L,20000630,
2460,600265.SH,ST景谷,"Yunnan Jinggu Forestry Co.,Ltd",L,20000825,
2461,600266.SH,城建发展,"Beijing Urban Construction Investment & Development Co.,Ltd.",L,19990203,
2462,600267.SH,海正药业,"Zhejiang Hisun Pharmaceutical Co.,Ltd.",L,20000725,
2463,600268.SH,国电南自,"Guodian Nanjing Automation Co.,Ltd",L,19991118,
2464,600269.SH,赣粤高速,"Jiangxi Ganyue Expressway Co., Ltd.",L,20000518,
2465,600271.SH,航天信息,Aisino Co.Ltd.,L,20030711,
2466,600272.SH,开开实业,Shanghai Kai Kai Industrial Company Limited,L,20010228,
2467,600273.SH,嘉化能源,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",L,20030627,
2468,600275.SH,ST昌鱼,"Hubei Wuchangyu Co.,Ltd.",L,20000810,
2469,600276.SH,恒瑞医药,"Jiangsu Hengrui Medicine Co.,Ltd.",L,20001018,
2470,600277.SH,亿利洁能,ELION ENERGY COMPANY LIMITED,L,20000725,
2471,600278.SH,东方创业,"Orient International Enterprise, Ltd.",L,20000712,
2472,600279.SH,重庆港九,"Chongqing Gangjiu Co.,Ltd",L,20000731,
2473,600280.SH,*ST中商,"Nanjing Central Emporium (Group) Stocks Co.,Ltd.",L,20000926,
2474,600281.SH,太化股份,"Taiyuan Chemial Industry Co.,Ltd.",L,20001109,
2475,600282.SH,南钢股份,"Nanjing Iron & Steel Co.,Ltd.",L,20000919,
2476,600283.SH,钱江水利,"Qian Jiang Water Resources Development Co.,Ltd",L,20001018,
2477,600284.SH,浦东建设,"Shanghai Pudong Road & Bridge Construction Co.,Ltd",L,20040316,
2478,600285.SH,羚锐制药,"Henan Lingrui Pharmaceutical Co., Ltd",L,20001018,
2479,600287.SH,江苏舜天,"Jiangsu Sainty Corp.,Ltd",L,20000901,
2480,600288.SH,大恒科技,"Daheng New Epoch Technology, Inc.",L,20001129,
2481,600289.SH,*ST信通,Bright Oceans Inter-Telecom Corporation,L,20000720,
2482,600290.SH,*ST华仪,Huayi Electric Company Limited,L,20001106,
2483,600291.SH,西水股份,"Xishui Strong Year Co.,Ltd Inner Mongolia",L,20000731,
2484,600292.SH,远达环保,"Spic Yuanda Environmental—Protection Co. ,Ltd.",L,20001101,
2485,600293.SH,三峡新材,"Hubei Sanxia New Building Materials Co.,Ltd",L,20000919,
2486,600295.SH,鄂尔多斯,"Inner Mongolia Eerduosi Resources Co.,Ltd.",L,20010426,
2487,600297.SH,广汇汽车,"China Grand Automotive Services Group Co., Ltd.",L,20001116,
2488,600298.SH,安琪酵母,"Angel Yeast Co.,Ltd",L,20000818,
2489,600299.SH,安迪苏,Bluestar Adisseo Company,L,20000420,
2490,600300.SH,维维股份,"V V Food & Beverage Co.,Ltd.",L,20000630,
2491,600301.SH,ST南化,"Nanning Chemical Industry Co., Ltd",L,20000712,
2492,600302.SH,标准股份,"Xi'An Typical Industries Co.,Ltd",L,20001213,
2493,600303.SH,曙光股份,"Liaoning SG Automotive Group Co.,Ltd.",L,20001226,
2494,600305.SH,恒顺醋业,"Jiangsu Hengshun Vinegar-Industry Co.,Ltd",L,20010206,
2495,600306.SH,*ST商城,"Shenyang Commercial City Co.,Ltd.",L,20001226,
2496,600307.SH,酒钢宏兴,"Gansu Jiu Steel Group Hongxing Iron & Steel Co.,Ltd.",L,20001220,
2497,600308.SH,华泰股份,"Shandong Huatai Paper Industry Shareholding Co.,Ltd",L,20000928,
2498,600309.SH,万华化学,"Wanhua Chemical Group Co.,Ltd.",L,20010105,
2499,600310.SH,桂东电力,"Guangxi Guidong Electric Power Co.,Ltd",L,20010228,
2500,600311.SH,*ST荣华,"Gansu Ronghua Industry Group Co.,Ltd.",L,20010626,
2501,600312.SH,平高电气,"Henan Pinggao Electric Co.,Ltd",L,20010221,
2502,600313.SH,农发种业,"Zhongnongfa Seed Industry Group Co., Ltd.",L,20010119,
2503,600315.SH,上海家化,"Shanghai Jahwa United Co.,Ltd.",L,20010315,
2504,600316.SH,洪都航空,"Jiangxi Hongdu Aviation Industry Co.,Ltd.",L,20001215,
2505,600317.SH,营口港,"Yingkou Port Liability Co.,Ltd",L,20020131,
2506,600318.SH,新力金融,"Anhui Xinli Finance Co.,Ltd.",L,20001208,
2507,600319.SH,ST亚星,"Weifang Yaxing Chemical Co.,Ltd.",L,20010326,
2508,600320.SH,振华重工,"Shanghai Zhenhua Heavy Industries Co.,Ltd.",L,20001221,
2509,600321.SH,正源股份,"Rightway Holdings Co., Ltd",L,20010524,
2510,600322.SH,天房发展,"Tianjin Realty Development(Group) Co.,Ltd.",L,20010910,
2511,600323.SH,瀚蓝环境,"Grandblue Environment Co.,Ltd.",L,20001225,
2512,600325.SH,华发股份,"Huafa Industrial Co.,Ltd.Zhuhai",L,20040225,
2513,600326.SH,西藏天路,"Tibet Tianlu Co., Ltd.",L,20010116,
2514,600327.SH,大东方,"Wuxi Commercial Mansion Grand Orient Co.,Ltd",L,20020625,
2515,600328.SH,中盐化工,"CNSIG Inner Mongolia Chemical Industry Co., Ltd.",L,20001222,
2516,600329.SH,中新药业,Tianjin Zhongxin Pharmaceutical Group Corporation Limited,L,20010606,
2517,600330.SH,天通股份,"TDG Holding Co.,Ltd",L,20010118,
2518,600331.SH,宏达股份,"Sichuan Hongda Co.,Ltd",L,20011220,
2519,600332.SH,白云山,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,L,20010206,
2520,600333.SH,长春燃气,"Changchun Gas Co.,Ltd",L,20001211,
2521,600335.SH,国机汽车,"Sinomach Automobile Co., Ltd.",L,20010305,
2522,600336.SH,澳柯玛,"AUCMA Co.,Ltd.",L,20001229,
2523,600337.SH,美克家居,"Markor International Home Furnishings Co., Ltd.",L,20001127,
2524,600338.SH,西藏珠峰,"Tibet Summit Resources Co., Ltd.",L,20001227,
2525,600339.SH,中油工程,"China Petroleum Engineering Co., Ltd.",L,20001225,
2526,600340.SH,华夏幸福,"China Fortune Land Development Co.,Ltd.",L,20031230,
2527,600343.SH,航天动力,"Shaanxi Aerospace Power Hi-Tech Co.,Ltd",L,20030408,
2528,600345.SH,长江通信,"Wuhan Yangtze Communication Industry Group Co.,Ltd",L,20001222,
2529,600346.SH,恒力石化,"Hengli Petrochemical Co.,Ltd.",L,20010820,
2530,600348.SH,阳泉煤业,"Yang Quan Coal Industry (Group) Co., Ltd.",L,20030821,
2531,600350.SH,山东高速,Shandong Hi-Speed Company Limited,L,20020318,
2532,600351.SH,亚宝药业,"Yabao Pharmaceutical Group Co.,Ltd",L,20020926,
2533,600352.SH,浙江龙盛,"Zhejiang Longsheng Group Co.,Ltd",L,20030801,
2534,600353.SH,旭光电子,"Chengdu Xuguang Electronics Co.,Ltd.",L,20021120,
2535,600354.SH,*ST敦种,"Gansu Dunhuang Seed Group Co.,Ltd.",L,20040115,
2536,600355.SH,精伦电子,"Routon Electronic Co.,Ltd.",L,20020613,
2537,600356.SH,恒丰纸业,"Mudanjiang Hengfeng Paper Co.,Ltd",L,20010419,
2538,600358.SH,*ST联合,"China United Travel.Co.,Ltd",L,20000922,
2539,600359.SH,新农开发,"Xinjiang Talimu Agriculture Development Co.,Ltd.",L,19990429,
2540,600360.SH,华微电子,"Jilin Sino-Microelectronics Co.,Ltd.",L,20010316,
2541,600361.SH,华联综超,"Beijing Hualian Hypermarket Co.,Ltd.",L,20011129,
2542,600362.SH,江西铜业,Jiangxi Copper Company Limited,L,20020111,
2543,600363.SH,联创光电,"Jiangxi Lianchuang Opto-Electronic Science&Technology Co.,Ltd",L,20010329,
2544,600365.SH,通葡股份,"Tonghua Grape Wine Co.,Ltd",L,20010115,
2545,600366.SH,宁波韵升,"Ningbo Yunsheng Co.,Ltd.",L,20001030,
2546,600367.SH,红星发展,"Guizhou Redstar Developing Co.,Ltd.",L,20010320,
2547,600368.SH,五洲交通,"Guangxi Wuzhou Communications Co.,Ltd.",L,20001221,
2548,600369.SH,西南证券,"Southwest Securities Co.,Ltd.",L,20010109,
2549,600370.SH,三房巷,"Jiangsu Sanfangxiang Industry Co.,Ltd",L,20030306,
2550,600371.SH,万向德农,"Wanxiang Doneed Co.,Ltd",L,20020916,
2551,600372.SH,中航电子,"China Avionics Systems Co.,Ltd.",L,20010706,
2552,600373.SH,中文传媒,"Chinese Universe Publishing and Media Group Co.,Ltd.",L,20020304,
2553,600375.SH,华菱星马,"Hualing Xingma Automobile (Group) Co.,Ltd.",L,20030401,
2554,600376.SH,首开股份,"Beijing Capital Development Co.,Ltd.",L,20010312,
2555,600377.SH,宁沪高速,Jiangsu Expressway Company Limited,L,20010116,
2556,600378.SH,昊华科技,"Haohua Chemical Science & Technology Corp., Ltd.",L,20010111,
2557,600379.SH,宝光股份,"Shaanxi Baoguang Vacuum Electronic Apparatus Co.,Ltd.",L,20020116,
2558,600380.SH,健康元,"Joincare Pharmaceutical Group Industry Co., Ltd.",L,20010608,
2559,600381.SH,青海春天,"Qinghai Spring Medicinal Resources Technology Co., Ltd",L,20010508,
2560,600382.SH,广东明珠,"Guangdong Mingzhu Group Co.,Ltd",L,20010118,
2561,600383.SH,金地集团,Gemdale Corporation,L,20010412,
2562,600385.SH,ST金泰,"Shandong Jintai Group Co.,Ltd.",L,20010723,
2563,600386.SH,北巴传媒,"Beijing Bashi Media Co.,Ltd.",L,20010216,
2564,600387.SH,海越能源,"HY Energy Group Co.,Ltd",L,20040218,
2565,600388.SH,龙净环保,"Fujian Longking Co.,Ltd",L,20001229,
2566,600389.SH,江山股份,"Nantong Jiangshan Agrochemical&Chemicals Co.,Ltd.",L,20010110,
2567,600390.SH,五矿资本,Minmetals Capital Company Limited,L,20010115,
2568,600391.SH,航发科技,"AECC AERO SCIENCE AND TECHNOLOGY CO.,LTD",L,20011212,
2569,600392.SH,盛和资源,"Shenghe Resources Holding Co.,Ltd",L,20030529,
2570,600393.SH,粤泰股份,"Guangzhou Yuetai Group Co.,Ltd.",L,20010319,
2571,600395.SH,盘江股份,"Guizhou Panjiang Refined Coal Co.,Ltd.",L,20010531,
2572,600396.SH,金山股份,"Shenyang Jinshan Energy Co.,Ltd",L,20010328,
2573,600397.SH,安源煤业,"Anyuan Coal Industry Group Co., Ltd.",L,20020702,
2574,600398.SH,海澜之家,"HLA CORP., LTD.",L,20001228,
2575,600399.SH,ST抚钢,"Fushun Special Steel Co.,LTD.",L,20001229,
2576,600400.SH,红豆股份,"Jiangsu Hongdou Industrial Co.,Ltd",L,20010108,
2577,600403.SH,大有能源,"Henan Dayou Energy Co., Ltd",L,20031009,
2578,600405.SH,动力源,"Beijing Dynamic Power Co., Ltd",L,20040401,
2579,600406.SH,国电南瑞,"NARI Technology Co., Ltd.",L,20031016,
2580,600408.SH,ST安泰,"Shanxi Antai Group Co.,Ltd.",L,20030212,
2581,600409.SH,三友化工,"Tangshan Sanyou Chemical Industries Co.,Ltd",L,20030618,
2582,600410.SH,华胜天成,"Beijing Teamsun Technology Co., Ltd.",L,20040427,
2583,600415.SH,小商品城,"Zhejiang China Commodities City Group Co.,Ltd",L,20020509,
2584,600416.SH,*ST湘电,"Xiangtan Electric Manufacturing Co.,Ltd.",L,20020718,
2585,600418.SH,江淮汽车,"Anhui Jianghuai Automobile Group Corp.,Ltd.",L,20010824,
2586,600419.SH,天润乳业,"Xinjiang Tianrun Dairy Co.,Ltd.",L,20010628,
2587,600420.SH,现代制药,"Shanghai Shyndec Pharmaceutical Co., Ltd.",L,20040616,
2588,600421.SH,ST仰帆,"Hubei Yangfan Holding Co.,Ltd.",L,20040607,
2589,600422.SH,昆药集团,"KPC Pharmaceuticals,Inc.",L,20001206,
2590,600423.SH,ST柳化,"Liuzhou Chemical Industry Co.,Ltd",L,20030717,
2591,600425.SH,青松建化,"Xinjiang Qingsong Building Materials and Chemicals(Group) Co.,Ltd",L,20030724,
2592,600426.SH,华鲁恒升,"Shandong Hualu-Hengsheng Chemical Co.,Ltd",L,20020620,
2593,600428.SH,中远海特,"COSCO SHIPPING Specialized Carriers Co., Ltd.",L,20020418,
2594,600429.SH,三元股份,"Beijing Sanyuan Foods Co.,Ltd.",L,20030915,
2595,600433.SH,冠豪高新,"Guangdong Guanhao High-Tech Co.,Ltd",L,20030619,
2596,600435.SH,北方导航,"North Navigation Control Technology Co.,Ltd.",L,20030704,
2597,600436.SH,片仔癀,"ZHANGZHOU PIENTZEHUANG PHARMACEUTICAL., LTD",L,20030616,
2598,600438.SH,通威股份,"Tongwei Co., Ltd.",L,20040302,
2599,600439.SH,瑞贝卡,"Henan Rebecca Hair Products Co.,Ltd",L,20030710,
2600,600444.SH,国机通用,"Sinomach General Machinery Science & Technology Co.,Ltd.",L,20040219,
2601,600446.SH,金证股份,"Shenzhen Kingdom SCI-TECH.,LTD",L,20031224,
2602,600448.SH,华纺股份,"Huafang Co.,Ltd",L,20010903,
2603,600449.SH,宁夏建材,"Ningxia Building Materials Group Co.,Ltd",L,20030829,
2604,600452.SH,涪陵电力,"Chongqing Fuling Electric Power Industrial Co.,Ltd.",L,20040303,
2605,600455.SH,博通股份,"But'one Information Corporation, Xi'an",L,20040329,
2606,600456.SH,宝钛股份,"Baoji Titanium Industry Co.,Ltd.",L,20020412,
2607,600458.SH,时代新材,"Zhuzhou Times New Material Technology Co.,Ltd",L,20021219,
2608,600459.SH,贵研铂业,"Sino-Platinum Metals Co.,Ltd",L,20030516,
2609,600460.SH,士兰微,"Hangzhou Silan Microelectronics Co.,Ltd",L,20030311,
2610,600461.SH,洪城水业,"Jiangxi Hongcheng Waterworks Co., Ltd.",L,20040601,
2611,600462.SH,*ST九有,"Shenzhen Geoway Co.,Ltd",L,20030903,
2612,600463.SH,空港股份,"Beijing Airport High-Tech Park Co.,Ltd.",L,20040318,
2613,600466.SH,蓝光发展,"Sichuan Languang Development Co., Ltd.",L,20010212,
2614,600467.SH,好当家,"Shandong Homey Aquatic Development Co.,Ltd",L,20040405,
2615,600468.SH,百利电气,"Tianjin Benefo Tejing Electric Co.,Ltd.",L,20010615,
2616,600469.SH,风神股份,"Aeolus Tyre Co.,Ltd.",L,20031021,
2617,600470.SH,*ST六化,"Anhui Liuguo Chemical Co.,Ltd",L,20040305,
2618,600475.SH,华光环能,"Wuxi Huaguang Environment & Energy Group Co.,Ltd.",L,20030721,
2619,600476.SH,湘邮科技,"Hunan Copote Science Technology Co.,Ltd.",L,20031210,
2620,600477.SH,杭萧钢构,"Hangxiao Steel Structure Co.,Ltd",L,20031110,
2621,600478.SH,科力远,"Hunan Corun New Energy Co.,Ltd",L,20030918,
2622,600479.SH,千金药业,"Zhuzhou Qianjin Pharmaceutical Co.,Ltd",L,20040312,
2623,600480.SH,凌云股份,Lingyun Industrial Corporation Limited,L,20030815,
2624,600481.SH,双良节能,"Shuangliang Eco-Energy Systems Co.,Ltd",L,20030422,
2625,600482.SH,中国动力,"China Shipbuilding Industry Group Power Co.,Ltd",L,20040714,
2626,600483.SH,福能股份,"Fujian Funeng Co.,Ltd.",L,20040531,
2627,600486.SH,扬农化工,"Jiangsu Yangnong Chemical Co.,Ltd.",L,20020425,
2628,600487.SH,亨通光电,"Hengtong Optic-Electric Co.,Ltd",L,20030822,
2629,600488.SH,天药股份,"Tianjin Tianyao Pharmaceuticals Co.,Ltd.",L,20010618,
2630,600489.SH,中金黄金,"Zhongjin Gold Corp., Ltd",L,20030814,
2631,600490.SH,鹏欣资源,"Pengxin International Mining Co.,Ltd",L,20030626,
2632,600491.SH,龙元建设,"Long Yuan Construction Group Co.,Ltd",L,20040524,
2633,600493.SH,凤竹纺织,"Fujian Fynex Textile Science & Technology Co.,Ltd",L,20040421,
2634,600495.SH,晋西车轴,Jinxi Axle Company Limited,L,20040526,
2635,600496.SH,精工钢构,"Changjiang & Jinggong Steel Building (Group) Co.,Ltd",L,20020605,
2636,600497.SH,驰宏锌锗,"Yunnan Chihong Zinc&Germanium Co.,Ltd.",L,20040420,
2637,600498.SH,烽火通信,"Fiberhome Telecommunication Technologies Co.,Ltd.",L,20010823,
2638,600499.SH,科达洁能,"Keda Industrial Group Co., Ltd.",L,20021010,
2639,600500.SH,中化国际,Sinochem International Corporation,L,20000301,
2640,600501.SH,航天晨光,Aerosun Corporation,L,20010615,
2641,600502.SH,安徽建工,Anhui Construction Engineering Group Corporation Limited,L,20030415,
2642,600503.SH,华丽家族,"Deluxe Family Co., Ltd.",L,20020709,
2643,600505.SH,西昌电力,"Sichuan Xichang Electric Power Co.,Ltd.",L,20020530,
2644,600506.SH,香梨股份,"Xinjiang Korla Pear Co.,Ltd",L,20011226,
2645,600507.SH,方大特钢,"Fangda Special Steel Technology Co.,Ltd",L,20030930,
2646,600508.SH,上海能源,"Shanghai Datun Energy Resources Co.,Ltd.",L,20010829,
2647,600509.SH,天富能源,"Xinjiang Tianfu Energy Co.,Ltd.",L,20020228,
2648,600510.SH,黑牡丹,"Black Peony(Group)Co.,Ltd",L,20020618,
2649,600511.SH,国药股份,China National Medicines Corporation Ltd.,L,20021127,
2650,600512.SH,腾达建设,"Tengda Construction Group Co., Ltd.",L,20021226,
2651,600513.SH,联环药业,"Jiangsu Lianhuan Pharmaceutical Co.,Ltd.",L,20030319,
2652,600515.SH,海航基础,"Hna Infrastructure Investment Group Co., Ltd",L,20020806,
2653,600516.SH,方大炭素,"Fangda Carbon New Material Co.,Ltd",L,20020830,
2654,600517.SH,国网英大,"STATE GRID YINGDA CO.,LTD.",L,20031010,
2655,600518.SH,ST康美,"Kangmei Pharmaceutical Co.,Ltd",L,20010319,
2656,600519.SH,贵州茅台,"Kweichow Moutai Co.,Ltd.",L,20010827,
2657,600520.SH,文一科技,"WenYi Trinity Technology Co.,Ltd",L,20020108,
2658,600521.SH,华海药业,"Zhejiang Huahai Pharmaceutical Co.,Ltd",L,20030304,
2659,600522.SH,中天科技,"Jiangsu Zhongtian Technology Co.,Ltd.",L,20021024,
2660,600523.SH,贵航股份,"Guizhou Guihang Automotive Components Co.,Ltd",L,20011227,
2661,600525.SH,长园集团,Changyuan Group Ltd.,L,20021202,
2662,600526.SH,菲达环保,"Zhejiang Feida Enviromental Science & Technology Co.,Ltd.",L,20020722,
2663,600527.SH,江南高纤,"Jiangsu Jiangnan High Polymer Fiber Co.,Ltd",L,20031127,
2664,600528.SH,中铁工业,China Railway Hi-tech Industry Corporation Limited,L,20010528,
2665,600529.SH,山东药玻,"Shandong Pharmaceutical Glass Co.,Ltd",L,20020603,
2666,600530.SH,*ST交昂,"Shanghai Jiaoda Onlly Co.,Ltd",L,20010702,
2667,600531.SH,豫光金铅,"Henan Yuguang Gold&Lead Co.,Ltd.",L,20020730,
2668,600532.SH,宏达矿业,"Shanghai Hongda Mining Co.,Ltd.",L,20021031,
2669,600533.SH,栖霞建设,"Nanjing Chixia Development Co., Ltd.",L,20020328,
2670,600535.SH,天士力,"TASLY PHARMACEUTICAL GROUP CO.,LTD.",L,20020823,
2671,600536.SH,中国软件,China National Software & Service Company Limited,L,20020517,
2672,600537.SH,亿晶光电,"Eging Photovoltaic Technology Co., Ltd.",L,20030123,
2673,600538.SH,国发股份,"Beihai Gofar Marine Biological Industry Co.,Ltd.",L,20030114,
2674,600539.SH,ST狮头,"Taiyuan Lionhead Cement Co.,Ltd.",L,20010824,
2675,600540.SH,新赛股份,"Xinjiang Sayram Modern Agriculture Co.,Ltd.",L,20040107,
2676,600543.SH,莫高股份,"Gansu Mogao Industrial Development Co.,Ltd.",L,20040324,
2677,600545.SH,卓郎智能,Saurer Intelligent Technology Co. Ltd.,L,20031203,
2678,600546.SH,山煤国际,"Shanxi Coal International Energy Group Co., Ltd",L,20030731,
2679,600547.SH,山东黄金,"Shandong Gold Mining Co.,Ltd.",L,20030828,
2680,600548.SH,深高速,Shenzhen Expressway Company Limited,L,20011225,
2681,600549.SH,厦门钨业,"Xiamen Tungsten Co.,Ltd.",L,20021107,
2682,600550.SH,保变电气,"Baoding Tianwei Baobian Electric Co.,Ltd.",L,20010228,
